avaliacao_id;funcionario_id;ciclo;data_avaliacao;nota_desempenho;engajamento_score;recomendado_promocao
3712;2149;2024-S2;2024-12-10;2.0;88;f
3713;2150;2024-S1;2024-06-15;3.5;40;f
3714;2150;2024-S2;2024-12-10;4.6;80;f
3715;2151;2024-S1;2024-06-15;3.7;64;f
3716;2151;2024-S2;2024-12-10;3.4;76;f
3717;2152;2024-S2;2024-12-10;3.6;76;f
3718;2153;2024-S1;2024-06-15;4.0;85;f
3719;2153;2024-S2;2024-12-10;4.3;74;f
3720;2154;2024-S1;2024-06-15;3.1;89;f
3721;2154;2024-S2;2024-12-10;3.9;83;f
3722;2155;2024-S1;2024-06-15;4.0;69;f
3723;2155;2024-S2;2024-12-10;3.5;94;f
3724;2156;2024-S1;2024-06-15;3.8;71;f
3725;2156;2024-S2;2024-12-10;3.3;68;f
3726;2157;2024-S1;2024-06-15;4.3;73;f
3727;2157;2024-S2;2024-12-10;4.4;77;f
3728;2159;2024-S1;2024-06-15;3.8;66;f
3729;2159;2024-S2;2024-12-10;3.8;60;f
3730;2160;2024-S1;2024-06-15;4.1;71;f
3731;2160;2024-S2;2024-12-10;3.6;69;f
3732;2161;2024-S1;2024-06-15;4.1;63;f
3733;2161;2024-S2;2024-12-10;4.3;66;f
3734;2162;2024-S1;2024-06-15;4.1;66;f
3735;2162;2024-S2;2024-12-10;3.4;93;f
3736;2163;2024-S1;2024-06-15;4.1;73;f
3737;2163;2024-S2;2024-12-10;2.9;78;f
3738;2164;2024-S1;2024-06-15;4.3;74;f
3739;2165;2024-S1;2024-06-15;3.7;74;f
3740;2165;2024-S2;2024-12-10;3.9;64;f
3741;2166;2024-S1;2024-06-15;3.7;73;f
3742;2166;2024-S2;2024-12-10;4.2;42;f
3743;2167;2024-S1;2024-06-15;4.2;50;f
3744;2167;2024-S2;2024-12-10;3.3;72;f
3745;2169;2024-S1;2024-06-15;4.1;87;f
3746;2169;2024-S2;2024-12-10;3.3;80;f
3747;2170;2024-S1;2024-06-15;3.2;56;f
3748;2170;2024-S2;2024-12-10;4.6;93;t
3749;2171;2024-S2;2024-12-10;4.7;63;f
3750;2172;2024-S2;2024-12-10;3.4;68;f
3751;2173;2024-S1;2024-06-15;3.4;66;f
3752;2173;2024-S2;2024-12-10;3.4;74;f
3753;2174;2024-S1;2024-06-15;4.1;74;f
3754;2175;2024-S2;2024-12-10;3.6;63;f
3755;2176;2024-S1;2024-06-15;3.1;53;f
3756;2176;2024-S2;2024-12-10;2.9;80;f
3757;2177;2024-S1;2024-06-15;3.4;77;f
3758;2177;2024-S2;2024-12-10;3.3;70;f
3759;2178;2024-S1;2024-06-15;3.5;94;f
3760;2178;2024-S2;2024-12-10;3.4;83;f
3761;2179;2024-S1;2024-06-15;2.9;90;f
3762;2179;2024-S2;2024-12-10;4.2;63;f
3763;2180;2024-S1;2024-06-15;3.4;88;f
3764;2180;2024-S2;2024-12-10;4.2;68;f
3765;2181;2024-S1;2024-06-15;3.2;87;f
3766;2181;2024-S2;2024-12-10;3.4;76;f
3767;2183;2024-S2;2024-12-10;3.4;68;f
3768;2184;2024-S1;2024-06-15;4.7;70;f
3769;2184;2024-S2;2024-12-10;4.5;50;f
3770;2185;2024-S1;2024-06-15;2.7;80;f
3771;2185;2024-S2;2024-12-10;3.3;71;f
3772;2186;2024-S1;2024-06-15;2.5;43;f
3773;2186;2024-S2;2024-12-10;3.7;65;f
3774;2187;2024-S1;2024-06-15;3.5;95;f
3775;2187;2024-S2;2024-12-10;4.0;100;f
3776;2188;2024-S1;2024-06-15;3.7;92;f
3777;2188;2024-S2;2024-12-10;4.2;64;f
3778;2189;2024-S1;2024-06-15;3.6;67;f
3779;2189;2024-S2;2024-12-10;4.3;75;f
3780;2190;2024-S1;2024-06-15;3.2;53;f
3781;2190;2024-S2;2024-12-10;3.0;59;f
3782;2191;2024-S1;2024-06-15;3.2;55;f
3783;2191;2024-S2;2024-12-10;4.3;50;f
3784;2192;2024-S1;2024-06-15;3.9;100;f
3785;2192;2024-S2;2024-12-10;3.7;73;f
3786;2193;2024-S1;2024-06-15;3.8;51;f
3787;2193;2024-S2;2024-12-10;3.9;76;f
3788;2194;2024-S1;2024-06-15;3.7;48;f
3789;2194;2024-S2;2024-12-10;4.7;75;f
3790;2195;2024-S1;2024-06-15;3.0;57;f
3791;2195;2024-S2;2024-12-10;3.3;94;f
3792;2196;2024-S1;2024-06-15;3.6;70;f
3793;2196;2024-S2;2024-12-10;3.4;86;f
3794;2197;2024-S1;2024-06-15;4.3;50;f
3795;2197;2024-S2;2024-12-10;3.6;68;f
3796;2198;2024-S1;2024-06-15;3.2;63;f
3797;2198;2024-S2;2024-12-10;3.5;57;f
3798;2199;2024-S1;2024-06-15;3.9;75;f
3799;2199;2024-S2;2024-12-10;4.0;65;f
3800;2200;2024-S1;2024-06-15;2.5;62;f
3801;2200;2024-S2;2024-12-10;3.1;69;f
3802;2201;2024-S1;2024-06-15;4.0;98;f
3803;2201;2024-S2;2024-12-10;3.2;73;f
3804;2202;2024-S1;2024-06-15;3.8;92;f
3805;2202;2024-S2;2024-12-10;3.8;66;f
3806;2203;2024-S1;2024-06-15;3.7;76;f
3807;2203;2024-S2;2024-12-10;4.1;95;f
3808;2204;2024-S1;2024-06-15;4.6;61;f
3809;2204;2024-S2;2024-12-10;2.9;54;f
3810;2205;2024-S1;2024-06-15;3.8;87;f
3811;2205;2024-S2;2024-12-10;3.6;58;f
3812;2206;2024-S1;2024-06-15;2.9;94;f
3813;2206;2024-S2;2024-12-10;3.4;50;f
3814;2207;2024-S1;2024-06-15;3.7;72;f
3815;2207;2024-S2;2024-12-10;4.2;55;f
3816;2208;2024-S1;2024-06-15;4.3;90;f
3817;2208;2024-S2;2024-12-10;3.8;80;f
3818;2209;2024-S1;2024-06-15;3.0;36;f
3819;2210;2024-S1;2024-06-15;2.9;63;f
3820;2210;2024-S2;2024-12-10;2.7;78;f
3821;2211;2024-S1;2024-06-15;4.6;59;f
3822;2211;2024-S2;2024-12-10;3.4;68;f
3823;2214;2024-S1;2024-06-15;4.8;65;f
3824;2214;2024-S2;2024-12-10;4.3;72;f
3825;2215;2024-S1;2024-06-15;2.0;64;f
3826;2215;2024-S2;2024-12-10;4.2;65;f
3827;2216;2024-S1;2024-06-15;4.0;96;f
3828;2216;2024-S2;2024-12-10;4.0;63;f
3829;2217;2024-S1;2024-06-15;4.1;78;f
3830;2217;2024-S2;2024-12-10;4.2;70;f
3831;2218;2024-S1;2024-06-15;3.3;79;f
3832;2218;2024-S2;2024-12-10;4.0;64;f
3833;2219;2024-S1;2024-06-15;2.9;65;f
3834;2219;2024-S2;2024-12-10;3.1;68;f
3835;2220;2024-S1;2024-06-15;4.1;43;f
3836;2220;2024-S2;2024-12-10;3.9;77;f
3837;2221;2024-S1;2024-06-15;3.2;76;f
3838;2221;2024-S2;2024-12-10;4.3;78;f
3839;2222;2024-S1;2024-06-15;4.8;73;f
3840;2222;2024-S2;2024-12-10;4.3;100;f
3841;2223;2024-S1;2024-06-15;4.0;96;f
3842;2223;2024-S2;2024-12-10;4.0;92;f
3843;2224;2024-S1;2024-06-15;3.1;72;f
3844;2224;2024-S2;2024-12-10;5.0;46;f
3845;2225;2024-S1;2024-06-15;3.3;100;f
3846;2225;2024-S2;2024-12-10;3.6;70;f
3847;2226;2024-S1;2024-06-15;4.2;89;f
3848;2226;2024-S2;2024-12-10;3.5;49;f
3849;2227;2024-S1;2024-06-15;3.2;64;f
3850;2228;2024-S1;2024-06-15;3.1;59;f
3851;2228;2024-S2;2024-12-10;3.7;60;f
3852;2229;2024-S1;2024-06-15;4.7;66;f
3853;2229;2024-S2;2024-12-10;2.9;88;f
3854;2230;2024-S1;2024-06-15;5.0;67;f
3855;2230;2024-S2;2024-12-10;3.8;90;f
3856;2231;2024-S1;2024-06-15;3.5;98;f
3857;2231;2024-S2;2024-12-10;2.8;70;f
3858;2232;2024-S1;2024-06-15;3.3;56;f
3859;2232;2024-S2;2024-12-10;3.3;79;f
3860;2233;2024-S1;2024-06-15;4.2;81;f
3861;2233;2024-S2;2024-12-10;2.9;79;f
3862;2234;2024-S1;2024-06-15;3.6;63;f
3863;2235;2024-S1;2024-06-15;3.6;95;f
3864;2235;2024-S2;2024-12-10;3.5;82;f
3865;2236;2024-S1;2024-06-15;4.3;84;f
3866;2236;2024-S2;2024-12-10;3.4;66;f
3867;2237;2024-S1;2024-06-15;3.9;64;f
3868;2237;2024-S2;2024-12-10;3.2;73;f
3869;2238;2024-S1;2024-06-15;3.3;65;f
3870;2239;2024-S1;2024-06-15;3.5;64;f
3871;2239;2024-S2;2024-12-10;3.6;65;f
3872;2240;2024-S1;2024-06-15;4.8;96;t
3873;2240;2024-S2;2024-12-10;3.9;67;f
3874;2241;2024-S1;2024-06-15;4.0;50;f
3875;2241;2024-S2;2024-12-10;3.3;61;f
3876;2242;2024-S1;2024-06-15;3.2;83;f
3877;2242;2024-S2;2024-12-10;4.2;40;f
3878;2243;2024-S1;2024-06-15;2.6;73;f
3879;2243;2024-S2;2024-12-10;3.4;70;f
3880;2244;2024-S1;2024-06-15;3.9;96;f
3881;2244;2024-S2;2024-12-10;3.7;83;f
3882;2245;2024-S1;2024-06-15;3.5;78;f
3883;2245;2024-S2;2024-12-10;4.1;64;f
3884;2246;2024-S1;2024-06-15;3.3;65;f
3885;2246;2024-S2;2024-12-10;4.2;82;f
3886;2247;2024-S1;2024-06-15;2.3;66;f
3887;2247;2024-S2;2024-12-10;3.9;93;f
3888;2248;2024-S1;2024-06-15;3.6;77;f
3889;2248;2024-S2;2024-12-10;3.8;64;f
3890;2249;2024-S1;2024-06-15;3.0;54;f
3891;2249;2024-S2;2024-12-10;4.1;73;f
3892;2250;2024-S1;2024-06-15;3.3;52;f
3893;2250;2024-S2;2024-12-10;4.1;58;f
3894;2251;2024-S1;2024-06-15;4.1;70;f
3895;2251;2024-S2;2024-12-10;3.7;96;f
3896;2252;2024-S1;2024-06-15;2.5;59;f
3897;2252;2024-S2;2024-12-10;4.6;85;f
3898;2253;2024-S1;2024-06-15;2.6;67;f
3899;2253;2024-S2;2024-12-10;3.9;83;f
3900;2254;2024-S2;2024-12-10;4.4;51;f
3901;2255;2024-S1;2024-06-15;3.7;58;f
3902;2255;2024-S2;2024-12-10;3.3;83;f
3903;2256;2024-S1;2024-06-15;3.3;72;f
3904;2256;2024-S2;2024-12-10;3.5;86;f
3905;2258;2024-S1;2024-06-15;2.7;89;f
3906;2258;2024-S2;2024-12-10;4.5;80;t
3907;2259;2024-S1;2024-06-15;4.5;73;f
3908;2259;2024-S2;2024-12-10;3.5;74;f
3909;2260;2024-S1;2024-06-15;2.6;87;f
3910;2260;2024-S2;2024-12-10;3.4;68;f
3911;2261;2024-S1;2024-06-15;3.7;75;f
3912;2261;2024-S2;2024-12-10;3.9;89;f
3913;2262;2024-S1;2024-06-15;4.4;71;f
3914;2262;2024-S2;2024-12-10;4.1;84;f
3915;2263;2024-S1;2024-06-15;2.7;65;f
3916;2263;2024-S2;2024-12-10;3.2;72;f
3917;2264;2024-S1;2024-06-15;4.4;82;f
3918;2264;2024-S2;2024-12-10;4.2;66;f
3919;2265;2024-S1;2024-06-15;3.5;63;f
3920;2265;2024-S2;2024-12-10;3.2;80;f
3921;2266;2024-S1;2024-06-15;3.4;53;f
3922;2266;2024-S2;2024-12-10;3.9;72;f
3923;2267;2024-S1;2024-06-15;3.9;92;f
3924;2267;2024-S2;2024-12-10;3.7;63;f
3925;2268;2024-S1;2024-06-15;3.3;58;f
3926;2268;2024-S2;2024-12-10;3.3;54;f
3927;2269;2024-S1;2024-06-15;3.8;62;f
3928;2269;2024-S2;2024-12-10;3.8;66;f
3929;2270;2024-S1;2024-06-15;3.6;96;f
3930;2270;2024-S2;2024-12-10;4.3;50;f
3931;2271;2024-S1;2024-06-15;3.4;45;f
3932;2271;2024-S2;2024-12-10;3.5;76;f
3933;2272;2024-S2;2024-12-10;4.3;86;f
3934;2273;2024-S2;2024-12-10;3.9;58;f
3935;2274;2024-S2;2024-12-10;4.2;72;f
3936;2275;2024-S1;2024-06-15;3.8;99;f
3937;2275;2024-S2;2024-12-10;3.2;100;f
3938;2276;2024-S1;2024-06-15;4.7;72;f
3939;2276;2024-S2;2024-12-10;3.8;62;f
3940;2277;2024-S1;2024-06-15;3.8;73;f
3941;2277;2024-S2;2024-12-10;3.3;61;f
3942;2278;2024-S1;2024-06-15;3.6;71;f
3943;2278;2024-S2;2024-12-10;2.8;87;f
3944;2279;2024-S1;2024-06-15;3.4;67;f
3945;2279;2024-S2;2024-12-10;3.8;68;f
3946;2280;2024-S1;2024-06-15;4.3;68;f
3947;2280;2024-S2;2024-12-10;3.4;80;f
3948;2281;2024-S1;2024-06-15;4.1;100;f
3949;2281;2024-S2;2024-12-10;2.7;73;f
3950;2282;2024-S1;2024-06-15;4.1;59;f
3951;2282;2024-S2;2024-12-10;4.5;62;f
3952;2283;2024-S1;2024-06-15;3.8;87;f
3953;2283;2024-S2;2024-12-10;3.1;70;f
3954;2284;2024-S1;2024-06-15;4.1;74;f
3955;2284;2024-S2;2024-12-10;4.1;83;f
3956;2285;2024-S1;2024-06-15;3.4;94;f
3957;2285;2024-S2;2024-12-10;3.2;90;f
3958;2286;2024-S1;2024-06-15;3.9;63;f
3959;2286;2024-S2;2024-12-10;3.2;75;f
3960;2287;2024-S1;2024-06-15;3.6;78;f
3961;2287;2024-S2;2024-12-10;3.6;73;f
3962;2288;2024-S1;2024-06-15;4.0;71;f
3963;2288;2024-S2;2024-12-10;3.6;76;f
3964;2290;2024-S1;2024-06-15;3.5;81;f
3965;2290;2024-S2;2024-12-10;4.0;81;f
3966;2291;2024-S1;2024-06-15;4.1;68;f
3967;2291;2024-S2;2024-12-10;2.6;69;f
3968;2292;2024-S1;2024-06-15;3.8;70;f
3969;2292;2024-S2;2024-12-10;3.3;89;f
3970;2293;2024-S2;2024-12-10;3.3;62;f
3971;2294;2024-S1;2024-06-15;3.5;67;f
3972;2294;2024-S2;2024-12-10;3.4;71;f
3973;2295;2024-S1;2024-06-15;3.8;58;f
3974;2295;2024-S2;2024-12-10;3.1;82;f
3975;2296;2024-S1;2024-06-15;3.7;86;f
3976;2296;2024-S2;2024-12-10;4.1;67;f
3977;2297;2024-S1;2024-06-15;3.9;82;f
3978;2297;2024-S2;2024-12-10;3.3;50;f
3979;2298;2024-S1;2024-06-15;3.2;80;f
3980;2298;2024-S2;2024-12-10;4.6;71;f
3981;2299;2024-S1;2024-06-15;4.4;84;f
3982;2300;2024-S1;2024-06-15;3.3;71;f
3983;2300;2024-S2;2024-12-10;4.1;55;f
3984;2301;2024-S1;2024-06-15;4.2;86;f
3985;2301;2024-S2;2024-12-10;4.1;70;f
3986;2302;2024-S1;2024-06-15;4.0;85;f
3987;2302;2024-S2;2024-12-10;2.9;38;f
3988;2303;2024-S1;2024-06-15;4.0;63;f
3989;2303;2024-S2;2024-12-10;3.8;74;f
3990;2304;2024-S1;2024-06-15;4.4;74;f
3991;2304;2024-S2;2024-12-10;4.0;78;f
3992;2305;2024-S1;2024-06-15;4.1;64;f
3993;2305;2024-S2;2024-12-10;3.9;39;f
3994;2306;2024-S1;2024-06-15;3.4;86;f
3995;2307;2024-S1;2024-06-15;3.0;54;f
3996;2307;2024-S2;2024-12-10;4.1;63;f
3997;2308;2024-S1;2024-06-15;4.4;73;f
3998;2308;2024-S2;2024-12-10;4.5;95;t
3999;2310;2024-S1;2024-06-15;4.1;86;f
4000;2310;2024-S2;2024-12-10;2.6;66;f
4001;2311;2024-S1;2024-06-15;3.1;81;f
4002;2311;2024-S2;2024-12-10;4.0;85;f
4003;2312;2024-S1;2024-06-15;3.5;83;f
4004;2312;2024-S2;2024-12-10;3.7;88;f
4005;2313;2024-S1;2024-06-15;4.1;61;f
4006;2313;2024-S2;2024-12-10;3.9;52;f
4007;2314;2024-S1;2024-06-15;4.4;81;f
4008;2314;2024-S2;2024-12-10;4.1;84;f
4009;2315;2024-S1;2024-06-15;3.8;51;f
4010;2315;2024-S2;2024-12-10;4.2;61;f
4011;2316;2024-S1;2024-06-15;3.2;82;f
4012;2316;2024-S2;2024-12-10;3.4;74;f
4013;2317;2024-S1;2024-06-15;4.1;81;f
4014;2317;2024-S2;2024-12-10;4.3;64;f
4015;2318;2024-S1;2024-06-15;3.5;76;f
4016;2318;2024-S2;2024-12-10;3.0;60;f
4017;2320;2024-S1;2024-06-15;3.2;42;f
4018;2320;2024-S2;2024-12-10;3.4;72;f
4019;2321;2024-S1;2024-06-15;3.8;65;f
4020;2321;2024-S2;2024-12-10;3.2;70;f
4021;2322;2024-S1;2024-06-15;3.4;38;f
4022;2322;2024-S2;2024-12-10;3.2;76;f
4023;2323;2024-S1;2024-06-15;3.7;74;f
4024;2323;2024-S2;2024-12-10;4.0;75;f
4025;2324;2024-S1;2024-06-15;3.7;66;f
4026;2324;2024-S2;2024-12-10;3.3;72;f
4027;2325;2024-S1;2024-06-15;3.1;81;f
4028;2325;2024-S2;2024-12-10;3.2;91;f
4029;2326;2024-S1;2024-06-15;3.7;87;f
4030;2326;2024-S2;2024-12-10;3.1;95;f
4031;2327;2024-S1;2024-06-15;3.1;71;f
4032;2327;2024-S2;2024-12-10;3.0;72;f
4033;2328;2024-S1;2024-06-15;3.6;39;f
4034;2328;2024-S2;2024-12-10;3.8;79;f
4035;2329;2024-S1;2024-06-15;3.2;68;f
4036;2329;2024-S2;2024-12-10;3.6;95;f
4037;2330;2024-S1;2024-06-15;3.8;64;f
4038;2330;2024-S2;2024-12-10;3.1;48;f
4039;2332;2024-S1;2024-06-15;3.6;73;f
4040;2332;2024-S2;2024-12-10;3.0;52;f
4041;2333;2024-S1;2024-06-15;4.0;85;f
4042;2333;2024-S2;2024-12-10;3.5;79;f
4043;2335;2024-S1;2024-06-15;3.6;100;f
4044;2335;2024-S2;2024-12-10;3.7;91;f
4045;2336;2024-S1;2024-06-15;4.0;64;f
4046;2336;2024-S2;2024-12-10;4.0;71;f
4047;2337;2024-S1;2024-06-15;3.1;73;f
4048;2338;2024-S1;2024-06-15;3.5;71;f
4049;2338;2024-S2;2024-12-10;3.7;68;f
4050;2339;2024-S1;2024-06-15;3.2;89;f
4051;2339;2024-S2;2024-12-10;3.7;75;f
4052;2340;2024-S1;2024-06-15;3.6;66;f
4053;2340;2024-S2;2024-12-10;3.8;91;f
4054;2341;2024-S1;2024-06-15;2.8;56;f
4055;2341;2024-S2;2024-12-10;3.5;60;f
4056;2342;2024-S1;2024-06-15;4.8;67;f
4057;2342;2024-S2;2024-12-10;4.0;68;f
4058;2343;2024-S1;2024-06-15;2.3;66;f
4059;2343;2024-S2;2024-12-10;3.1;76;f
4060;2344;2024-S1;2024-06-15;3.5;61;f
4061;2344;2024-S2;2024-12-10;3.6;66;f
4062;2345;2024-S1;2024-06-15;4.3;79;f
4063;2345;2024-S2;2024-12-10;4.7;82;f
4064;2347;2024-S1;2024-06-15;3.3;87;f
4065;2347;2024-S2;2024-12-10;2.8;79;f
4066;2348;2024-S1;2024-06-15;2.7;97;f
4067;2348;2024-S2;2024-12-10;3.1;65;f
4068;2349;2024-S1;2024-06-15;4.6;78;f
4069;2349;2024-S2;2024-12-10;3.3;73;f
4070;2350;2024-S1;2024-06-15;3.9;77;f
4071;2350;2024-S2;2024-12-10;3.6;67;f
4072;2351;2024-S1;2024-06-15;4.1;68;f
4073;2351;2024-S2;2024-12-10;3.1;67;f
4074;2352;2024-S1;2024-06-15;3.7;76;f
4075;2352;2024-S2;2024-12-10;3.8;53;f
4076;2353;2024-S1;2024-06-15;4.0;69;f
4077;2353;2024-S2;2024-12-10;3.4;85;f
4078;2354;2024-S1;2024-06-15;3.3;96;f
4079;2354;2024-S2;2024-12-10;4.6;86;f
4080;2355;2024-S1;2024-06-15;3.7;100;f
4081;2355;2024-S2;2024-12-10;3.8;86;f
4082;2356;2024-S1;2024-06-15;3.4;31;f
4083;2356;2024-S2;2024-12-10;3.8;78;f
4084;2357;2024-S1;2024-06-15;3.9;51;f
4085;2357;2024-S2;2024-12-10;5.0;56;f
4086;2358;2024-S1;2024-06-15;3.8;75;f
4087;2358;2024-S2;2024-12-10;4.2;62;f
4088;2359;2024-S1;2024-06-15;4.0;94;f
4089;2359;2024-S2;2024-12-10;3.4;64;f
4090;2360;2024-S2;2024-12-10;3.1;75;f
4091;2361;2024-S1;2024-06-15;3.2;81;f
4092;2361;2024-S2;2024-12-10;3.4;68;f
4093;2362;2024-S1;2024-06-15;3.2;100;f
4094;2362;2024-S2;2024-12-10;3.8;55;f
4095;2363;2024-S1;2024-06-15;3.9;48;f
4096;2364;2024-S1;2024-06-15;3.3;77;f
4097;2364;2024-S2;2024-12-10;4.0;84;f
4098;2365;2024-S1;2024-06-15;4.4;69;f
4099;2366;2024-S1;2024-06-15;4.2;83;f
4100;2366;2024-S2;2024-12-10;4.2;51;f
4101;2367;2024-S1;2024-06-15;3.8;67;f
4102;2367;2024-S2;2024-12-10;4.4;73;f
4103;2368;2024-S2;2024-12-10;3.5;67;f
4104;2369;2024-S1;2024-06-15;3.5;74;f
4105;2369;2024-S2;2024-12-10;3.9;69;f
4106;2370;2024-S1;2024-06-15;3.5;58;f
4107;2370;2024-S2;2024-12-10;4.5;68;f
4108;2371;2024-S1;2024-06-15;3.8;77;f
4109;2371;2024-S2;2024-12-10;3.9;65;f
4110;2372;2024-S2;2024-12-10;4.0;92;f
4111;2374;2024-S1;2024-06-15;4.1;78;f
4112;2374;2024-S2;2024-12-10;4.1;72;f
4113;2375;2024-S1;2024-06-15;3.5;98;f
4114;2375;2024-S2;2024-12-10;4.5;65;f
4115;2376;2024-S1;2024-06-15;4.3;78;f
4116;2376;2024-S2;2024-12-10;3.8;93;f
4117;2377;2024-S1;2024-06-15;3.8;75;f
4118;2377;2024-S2;2024-12-10;4.0;54;f
4119;2378;2024-S1;2024-06-15;3.9;52;f
4120;2378;2024-S2;2024-12-10;4.0;79;f
4121;2379;2024-S1;2024-06-15;4.3;80;f
4122;2379;2024-S2;2024-12-10;5.0;52;f
4123;2380;2024-S2;2024-12-10;3.7;86;f
4124;2381;2024-S1;2024-06-15;4.3;63;f
4125;2381;2024-S2;2024-12-10;4.4;51;f
4126;2382;2024-S1;2024-06-15;3.3;77;f
4127;2382;2024-S2;2024-12-10;3.9;89;f
4128;2383;2024-S1;2024-06-15;4.2;65;f
4129;2383;2024-S2;2024-12-10;4.4;79;f
4130;2384;2024-S1;2024-06-15;4.2;83;f
4131;2384;2024-S2;2024-12-10;3.6;85;f
4132;2385;2024-S1;2024-06-15;3.9;84;f
4133;2385;2024-S2;2024-12-10;4.5;70;f
4134;2386;2024-S1;2024-06-15;4.3;67;f
4135;2386;2024-S2;2024-12-10;3.4;71;f
4136;2387;2024-S1;2024-06-15;3.7;78;f
4137;2387;2024-S2;2024-12-10;3.1;79;f
4138;2388;2024-S1;2024-06-15;3.6;45;f
4139;2388;2024-S2;2024-12-10;3.9;91;f
4140;2389;2024-S1;2024-06-15;4.3;71;f
4141;2389;2024-S2;2024-12-10;3.5;84;f
4142;2390;2024-S1;2024-06-15;3.5;71;f
4143;2390;2024-S2;2024-12-10;5.0;92;f
4144;2391;2024-S1;2024-06-15;4.4;44;f
4145;2391;2024-S2;2024-12-10;4.1;92;f
4146;2392;2024-S1;2024-06-15;3.5;67;f
4147;2392;2024-S2;2024-12-10;3.5;65;f
4148;2393;2024-S1;2024-06-15;4.3;60;f
4149;2393;2024-S2;2024-12-10;4.1;51;f
4150;2394;2024-S1;2024-06-15;3.1;74;f
4151;2394;2024-S2;2024-12-10;3.1;57;f
4152;2395;2024-S1;2024-06-15;4.4;79;f
4153;2395;2024-S2;2024-12-10;3.8;81;f
4154;2396;2024-S1;2024-06-15;3.0;59;f
4155;2396;2024-S2;2024-12-10;3.9;52;f
4156;2397;2024-S2;2024-12-10;2.9;67;f
4157;2398;2024-S1;2024-06-15;3.8;69;f
4158;2398;2024-S2;2024-12-10;3.2;60;f
4159;2399;2024-S1;2024-06-15;3.6;82;f
4160;2399;2024-S2;2024-12-10;4.5;73;f
4161;2400;2024-S1;2024-06-15;2.7;84;f
4162;2400;2024-S2;2024-12-10;4.1;64;f
4163;2401;2024-S1;2024-06-15;3.6;92;f
4164;2401;2024-S2;2024-12-10;4.6;61;f
4165;2402;2024-S1;2024-06-15;4.9;78;f
4166;2402;2024-S2;2024-12-10;5.0;53;f
4167;2403;2024-S1;2024-06-15;3.4;41;f
4168;2403;2024-S2;2024-12-10;3.6;83;f
4169;2404;2024-S1;2024-06-15;4.7;62;f
4170;2404;2024-S2;2024-12-10;3.9;67;f
4171;2405;2024-S2;2024-12-10;4.1;70;f
4172;2407;2024-S1;2024-06-15;3.6;47;f
4173;2407;2024-S2;2024-12-10;3.9;92;f
4174;2408;2024-S1;2024-06-15;3.0;84;f
4175;2408;2024-S2;2024-12-10;3.8;43;f
4176;2409;2024-S1;2024-06-15;3.5;68;f
4177;2409;2024-S2;2024-12-10;3.9;79;f
4178;2410;2024-S1;2024-06-15;3.8;81;f
4179;2410;2024-S2;2024-12-10;3.2;69;f
4180;2411;2024-S1;2024-06-15;3.6;88;f
4181;2411;2024-S2;2024-12-10;2.7;80;f
4182;2412;2024-S1;2024-06-15;4.5;73;f
4183;2412;2024-S2;2024-12-10;5.0;65;f
4184;2413;2024-S1;2024-06-15;3.6;64;f
4185;2413;2024-S2;2024-12-10;3.6;80;f
4186;2414;2024-S1;2024-06-15;3.5;60;f
4187;2414;2024-S2;2024-12-10;2.8;69;f
4188;2415;2024-S1;2024-06-15;3.7;67;f
4189;2415;2024-S2;2024-12-10;4.9;81;f
4190;2416;2024-S1;2024-06-15;3.7;59;f
4191;2416;2024-S2;2024-12-10;3.4;66;f
4192;2417;2024-S1;2024-06-15;3.4;42;f
4193;2418;2024-S1;2024-06-15;4.0;81;f
4194;2418;2024-S2;2024-12-10;3.5;71;f
4195;2419;2024-S1;2024-06-15;4.0;52;f
4196;2419;2024-S2;2024-12-10;2.8;72;f
4197;2420;2024-S1;2024-06-15;2.4;39;f
4198;2421;2024-S1;2024-06-15;4.0;66;f
4199;2422;2024-S1;2024-06-15;3.9;96;f
4200;2422;2024-S2;2024-12-10;4.9;84;t
4201;2423;2024-S1;2024-06-15;3.9;77;f
4202;2423;2024-S2;2024-12-10;3.7;86;f
4203;2424;2024-S1;2024-06-15;3.3;69;f
4204;2424;2024-S2;2024-12-10;3.4;62;f
4205;2425;2024-S1;2024-06-15;3.8;85;f
4206;2425;2024-S2;2024-12-10;3.3;84;f
4207;2427;2024-S1;2024-06-15;3.5;58;f
4208;2427;2024-S2;2024-12-10;3.3;85;f
4209;2428;2024-S1;2024-06-15;3.1;100;f
4210;2428;2024-S2;2024-12-10;3.8;48;f
4211;2429;2024-S1;2024-06-15;3.1;83;f
4212;2429;2024-S2;2024-12-10;2.9;81;f
4213;2430;2024-S1;2024-06-15;3.1;77;f
4214;2430;2024-S2;2024-12-10;4.4;77;f
4215;2431;2024-S1;2024-06-15;4.2;82;f
4216;2431;2024-S2;2024-12-10;3.1;55;f
4217;2432;2024-S1;2024-06-15;2.7;76;f
4218;2432;2024-S2;2024-12-10;3.6;58;f
4219;2433;2024-S1;2024-06-15;3.9;94;f
4220;2433;2024-S2;2024-12-10;4.1;91;f
4221;2434;2024-S1;2024-06-15;3.5;74;f
4222;2434;2024-S2;2024-12-10;3.9;83;f
4223;2435;2024-S1;2024-06-15;2.9;93;f
4224;2435;2024-S2;2024-12-10;3.8;90;f
4225;2438;2024-S1;2024-06-15;4.3;42;f
4226;2438;2024-S2;2024-12-10;3.9;78;f
4227;2439;2024-S1;2024-06-15;3.6;72;f
